Symbol,Sector,TATA_Z,DSRI_Z,AQI_Z,P_OCF_Z,PEG_Z,DuPont_Discrepancy_Z,Anomaly_Label,Anomaly_Score,PCA_1,PCA_2
HEG,Capital Goods,-0.6321710231469239,-0.3316750535497715,-0.0461488677053802,-0.2026015276254743,-0.0857539675741233,-0.4790083601758478,1,0.1608322701762963,-0.8291012068786355,-0.18132279799904716
HEROMOTOCO,Automobile and Auto Components,0.0762174126655758,0.6340583649207794,-0.3904251649076086,-0.290613328900011,0.1264245255769382,2.2547345889228567,1,0.09079542168049992,1.1580641326316383,-0.19717643720704747
HFCL,Telecommunication,0.4001132140516479,0.3839575819857583,-0.2223170737227818,1.985201306987572,-2.00678668541434,-0.9388487079872078,1,0.021320458887542804,0.9287616576954463,-1.1675573688528431
HINDALCO,Metals & Mining,0.1673217089464426,-0.1838704613193643,-0.7731791416813215,-0.739681265398591,-0.0240280426512309,-0.431699157051757,1,0.1491014598637101,-0.7047149078180611,0.20176621746138587
HINDCOPPER,Metals & Mining,0.309678261156761,-0.3172503891225656,-0.6902615834545185,1.8415946626883817,0.7192054745275738,-0.3188350572390734,1,0.0963699442096444,0.8290564364240539,0.6219269383808164
HINDPETRO,Oil Gas & Consumable Fuels,0.0436337184472604,1.0483967297980383,0.1556977844794884,-0.5334647030911821,-0.2445130068545576,-0.2515033657220474,1,0.14403979291787322,-0.11293299050541723,0.3264686139155601
HINDUNILVR,Fast Moving Consumer Goods,-0.347305861950605,0.3594691825182031,-0.145952158716741,-0.2777817149983113,0.3164596241558643,0.4565001257048995,1,0.14099033959099105,-0.058381766337593115,0.24637719722814574
HINDZINC,Metals & Mining,-1.0760778546599548,-1.1357806298452051,0.1940109345032213,-0.2392499779244083,0.359452191361666,3.365114222206087,-1,-0.0159529415007299,0.719119888458133,-1.4155910003223149
HONAUT,Capital Goods,0.0154698778903281,0.2459932271173631,-0.2859210777056792,-0.0502230363421218,1.739567469862582,-0.4090232037011682,1,0.12465845833715672,-0.24681506933018177,1.6784145598414346
HSCL,Chemicals,0.8199562190691986,-0.5175244254242388,0.3415659492297939,0.244478841981378,0.2392803520868217,-0.6177700135222502,1,0.12630567531487552,0.18582173758998194,0.1957056206688599
IGL,Oil Gas & Consumable Fuels,0.3297606757077795,-1.4768991209565496,0.6498152311582781,-0.0015767500468131,-0.2513976273468113,0.3861727262024985,1,0.10867033992198932,0.09261795533311291,-1.0480109334459797
INDHOTEL,Consumer Services,0.6177937710158962,0.0620725886250978,-0.7229379889151848,-0.1520466477517202,-0.0030417399348184,-0.4817353550660833,1,0.1500489056980137,-0.07492897014295502,0.3861223196676307
INDIAMART,Consumer Services,0.5964004847661476,-0.7553341164066618,-0.3305249238181271,-0.2118544589612184,-0.0684011221994699,-0.0542908279452189,1,0.1503885757592034,-0.053293198480792524,-0.225437941103741
INFY,Information Technology,-1.2937473266293982,-0.7332608444952184,-0.249329292459945,0.1082703169340352,-0.4602685541662942,1.0264364582759251,1,0.08891320907252903,-0.3804843364712457,-1.1892689978459237
INTELLECT,Information Technology,-0.3819619732305634,-1.284682187310842,-0.280730252457454,0.1583351252505899,0.4435719601897467,-0.9120048196116736,1,0.10406699557085952,-1.0004268347248566,0.019456120450491828
IOC,Oil Gas & Consumable Fuels,-0.0753619376690735,1.5029518288404704,0.0475226299027126,-0.5204971071791377,-0.2445969556837553,-0.102396385919353,1,0.1335614976618828,0.00628603474233128,0.4837144453321387
IPCALAB,Healthcare,-0.4213915204483169,-0.494429199465969,-0.5338594961166013,-0.2558013200062205,-0.1463242433007553,-0.2552053928312918,1,0.15962803243148288,-0.7301129906313011,-0.24536758981352544
IRB,Construction,1.383794490080884,-1.469682692599989,-0.189740007936395,-0.1518865869680237,-0.2360270621201473,-0.8094158563363673,1,0.08423995720755162,-0.12276148547273713,-0.35467585330047413
IRCON,Construction,1.6080258765944904,2.1544331909035312,-0.1911710726970436,-0.720869884562699,-0.856348024512022,-0.0140718847388155,1,0.049701268301531876,1.0595643132125245,0.580750448718353
IRCTC,Consumer Services,2.003131807953233,0.1558993425323531,0.8716602091880498,-0.137474354423592,0.0688910416570689,2.398530240824545,1,0.02961848897310443,2.4857951658172466,-0.40646649983045136
ITC,Fast Moving Consumer Goods,3.136248908973033,-0.3024216407680968,0.3180511290601336,-0.2163672523010556,-0.332546763200663,0.4629501143111643,1,0.0371582536762306,1.8951460755073815,-0.0816697786068159
JBCHEPHARM,Healthcare,-0.4823957274607571,0.0053675801378743,-0.1385787104763616,-0.2312849731088968,-0.1338485558557537,-0.0625851570322274,1,0.16071102752194621,-0.465635175099835,-0.14990495190127973
JBMA,Automobile and Auto Components,-0.5495174159348267,1.4129819646446349,0.4281593782876046,-0.2291812882500824,0.5811889879741219,-0.4894737438730647,1,0.11837287140871894,-0.2914513127042572,1.0693400224392888
JINDALSAW,Capital Goods,-0.6261845564750462,-0.0965010631196285,-0.7259142607888642,-0.2327485731688627,0.2788227073342991,-0.7354484005069267,1,0.1457121530582871,-1.0168346109995094,0.41537889865772604
JINDALSTEL,Metals & Mining,-0.8070106067177808,-0.7377504127480699,0.3340249882005525,-0.584430404864474,-0.7381886107693288,-0.4402352516811649,1,0.12245858913721502,-1.162551157435685,-0.9832656842498947
JKCEMENT,Construction Materials,-0.5829439564841713,1.2756258054814638,0.6494879249998284,-0.2452057762788566,0.9499040152751524,1.2423590491473988,1,0.062288692124596645,0.574322860635246,0.7572964328785131
JKTYRE,Automobile and Auto Components,-0.2404878960926585,0.0388414880301631,-0.1138048372381734,-0.3317916292148347,-0.1137063873550358,-0.3932158631168954,1,0.16150319522051215,-0.5422183406700203,0.017550443138586315
JSL,Metals & Mining,-0.2998506710663439,-0.2304625886547322,0.4494864772327168,-0.4536485364701708,-2.563929134773515,-0.3968410055763144,1,0.07261461475904546,-0.5973105084343711,-2.191434291466364
JSWENERGY,Power,0.7767521016108311,2.885169016056752,-0.2439781878237605,0.2834274703291146,0.7255721287780116,-0.8795678401397699,1,0.03800709982355466,0.8401734876965716,2.2735479125043088
JSWINFRA,Services,-0.075150868985966,-0.1928152474085426,0.1925796395139754,0.0533678471668476,0.2015361734742516,-0.8401349146779831,1,0.1446112413639002,-0.48907435686289363,0.2594278195439412
JSWSTEEL,Metals & Mining,-0.474251699036373,-0.0595194162645688,-0.3289508464184928,-0.7049993583286022,-0.7642109250659933,-0.3644892676696535,1,0.1415805793999802,-0.9142510603061578,-0.5484870671132905
JUBLFOOD,Consumer Services,-1.8448269795622372,-0.3622599716704127,-0.2914761038019028,-0.2226734425230512,-0.310744545724643,-0.2837517409965002,1,0.11400563028012733,-1.4778237810334034,-0.5916771090053834
JUBLINGREA,Chemicals,-0.3938883259764015,-0.0094168362914356,-0.3208553175225979,-0.4640795851386798,0.1719571675943744,-0.0816589280433941,1,0.15373559352655403,-0.5876402645556379,0.1526493618971979
JUBLPHARMA,Healthcare,-0.1554907885037554,-0.771255665340376,-0.2960383811177063,-0.2362991918095262,-0.1655261019103515,-0.2618528987326967,1,0.16395454811804427,-0.6072916493017227,-0.380514733562509
JWL,Capital Goods,0.7419062426461939,1.7738390432186768,0.7366991875363933,0.1530239457838745,0.5093629488100693,-0.4659965150245531,1,0.09256035181039057,0.8167780015664321,1.3101004510985617
JYOTHYLAB,Fast Moving Consumer Goods,0.2739425441899695,0.6129225846000684,-0.5679010249163557,-0.3767574749319534,4.561652699815941,-0.391720847554139,1,0.02126290756059751,-0.2583151766899852,4.229000047270065
KAJARIACER,Consumer Durables,-0.8652748434279953,-0.6360839815117101,0.3620023164750928,0.2683124085333942,-0.3779789145892502,-0.0815537191775973,1,0.12244000567413138,-0.5127139780968388,-0.7981954212057504
KALYANKJIL,Consumer Durables,-0.4761659560070627,-0.5660480597549079,0.600801967589898,0.2736907588816765,-0.0694305586493783,-0.558637060645335,1,0.13764305362182006,-0.48703705068951353,-0.3551993016002914
KEC,Construction,-0.2680876432761361,0.0485854908829335,-0.8643948838353368,0.3322378965958978,0.0014497143353177,-0.6326754448524313,1,0.13843069812022218,-0.42127656603573965,0.2871385819165041
KEI,Capital Goods,1.1761002571425176,-0.2436854159396866,-0.5248984753415921,-3.1807849020256347,0.3669636837694664,-0.8553259063653726,1,0.03070144784971357,-1.6797389438470092,0.833284015622693
KIRLOSBROS,Capital Goods,-0.1134288335930679,-0.8591492631470431,0.4144180374009635,-0.149656376131438,0.2242844151815513,-0.3881282797360817,1,0.15071381711164195,-0.5297626316324294,-0.18803042348017074
KIRLOSENG,Capital Goods,1.40539607761705,0.0301520857838217,-0.1394785739546374,-0.3086974598071895,0.4118271056266291,-0.2168142570320457,1,0.12283460852446615,0.49926043459600683,0.6649140313976633
KPIL,Construction,-0.69095789348913,0.2396468905691562,-0.5287215879304882,-0.0945790572138771,0.7479508974387101,-0.6143279221790162,1,0.1375147300019734,-0.8068108549294083,0.8589706998059567
KPITTECH,Information Technology,-2.156536827472437,-1.0500551620986214,-0.6289981915711969,0.1517768927791985,0.0527483230978196,-0.4342084151985015,1,0.06065699028817534,-1.761700921837004,-0.5656214204702891
KPRMILL,Textiles,-0.0753612056420105,-0.8554072939535323,-0.9751219467955304,0.0816420421793347,1.7013153440176323,-0.402707486760434,1,0.1021429010327215,-0.6061969513789052,1.2569529972670068
LALPATHLAB,Healthcare,-0.2558673476086378,-0.1386631524325837,-0.3177910637424059,-0.1758251141527852,-0.1467166325302567,0.0307168913059257,1,0.16396052810908784,-0.31793541615168397,-0.1846451339095509
LAURUSLABS,Healthcare,-0.2217687787650377,0.1819365482346222,0.1444418194748332,-0.1221794330079098,-0.1560586238411563,-0.2727610073697314,1,0.15841535361882958,-0.27824761084700256,-0.03870627300133723
LINDEINDIA,Chemicals,0.0305729117819,-0.3462028376076311,-0.4544754928527029,1.2031120549447558,2.7346580918740844,-0.0958528887941895,1,0.051948187110512856,0.4248732201599656,2.114267726995675
LLOYDSME,Metals & Mining,1.0763958764009032,1.9176485802951864,0.1857343935236384,1.4453003919825749,2.1221142903561208,-0.4238946947617427,1,0.01320315206297562,1.680554938823404,2.7718078033307343
LODHA,Realty,0.5181608211190242,-0.8610790130787053,0.3586238885894484,-0.1527686480904528,0.2461049314806605,-0.1251181602917733,1,0.13704285478154654,-0.038002619544407056,-0.1332903922449668
LT,Construction,-0.0822110158091529,-0.3673175650219588,-0.2053464991751537,0.7172515801645906,0.902036314678003,-0.1255101173422298,1,0.12331225022924619,0.13439833910396734,0.5841956864700782
LTFOODS,Fast Moving Consumer Goods,0.2292685825872785,-0.5162536710755832,-0.408836820547877,-0.4717561603534352,0.165837480138474,-0.551435514252835,1,0.15243017294008315,-0.6213059950301272,0.17878798952828492
LTIM,Information Technology,0.1919361625115681,-0.0746661548324135,-0.3849867939168815,0.205298842482486,3.7942041430767217,-0.2523764474655275,1,0.056771027821961806,-0.051839320380724384,3.192400791813218
LTTS,Information Technology,-0.3150240965076177,0.5906687380476708,1.07365149183005,0.1805921282294872,-0.3431667481058264,-0.2303930924477016,1,0.12260028956427238,0.09789424070586462,-0.21154397029801003
LUPIN,Healthcare,0.0807714971782663,-0.1009019367412039,-0.0215468272957832,-0.2580310341580376,-0.1612251819617393,-0.2317459952406377,1,0.16352513293323168,-0.25408163807379025,-0.09601231914177835
M&M,Automobile and Auto Components,0.6423095749601405,-0.3215527776205369,-0.2414067074231743,0.2839771801843206,0.2074920796612149,-0.1488214548416508,1,0.14416118998855948,0.319055819993102,0.19159258071322338
MAHSEAMLES,Capital Goods,0.1060786213291735,0.8716287122545756,-0.6254098719445651,-0.2144877322646083,-0.070976545607231,-0.432004555094885,1,0.1496267424824631,-0.15373499200895252,0.5767786837542773
MANYAVAR,Consumer Services,0.8749294417747051,0.0113243288255986,-0.4234196167364853,-0.1828705853371686,-0.5655632636470206,0.7491824119149201,1,0.11907089138587923,0.7373455245978243,-0.4608526295132098
MAPMYINDIA,Information Technology,0.9201922296487832,0.5698083306174739,-0.6306633607837695,0.3856539121104153,0.2119456865552206,-0.8471816806759803,1,0.11137822297886896,0.3479366948328694,0.9062240652539948
MARICO,Fast Moving Consumer Goods,0.439431764316714,-0.2948630020025475,-0.7929871933942136,-9.086624531045173e-06,-0.0682584550071817,-0.1626289699393976,1,0.14327946016753468,-0.028949295401706,0.05821654442250307
MAXHEALTH,Healthcare,-0.2144557907895403,0.4009693616182594,-0.4167596705616621,-0.0635134365879238,0.5642712360670438,-0.2519708647607595,1,0.14883788573420065,-0.26446289824271524,0.7341422393201343
MAZDOCK,Capital Goods,-0.0635553022896994,-2.2000143600567585,-0.3413411838341727,-0.111360964808421,0.2263616585825586,1.6526565418671002,1,0.05066622208606203,0.1303917229802315,-1.23902340445968
MGL,Oil Gas & Consumable Fuels,-0.1705345204393149,0.2287146624362189,-0.3621612270375134,-0.2464839187415236,-0.2475198154626956,-0.1235390681029305,1,0.1588959873118298,-0.29737918363149185,-0.03326818838334293
MINDACORP,Automobile and Auto Components,-1.0117796437591031,-0.4063003188220083,5.020368404979785,-0.2807019948851015,0.4852871683941466,-0.4733652502552031,1,0.009074101031629034,-0.40178392594519347,-0.704377342950956
MOTHERSON,Automobile and Auto Components,-0.4429006032193825,-0.3214423848259878,-0.067607552264715,-0.2751225518180821,0.1014383010905099,-0.4418996246065687,1,0.1609330601238877,-0.7438309056409946,0.0020849741919546144
MPHASIS,Information Technology,-0.1328402994700822,-0.9048373811836538,-0.2905984405366954,0.1570225795878292,0.1184312274564157,-0.0252723927411276,1,0.15051717872462794,-0.29166264322531965,-0.2911506104358104
MRF,Automobile and Auto Components,0.0270109302203,-0.0320322913312017,-0.2507118553347718,-0.2189881142848302,-0.4656273163676325,-0.6910633907944875,1,0.15438147059499158,-0.5129875525224272,-0.14804847967821042
MRPL,Oil Gas & Consumable Fuels,-0.4998084357729734,-0.5803044913101995,0.3047605621766173,-0.678111936897418,-0.2453628642040575,-0.7568546651389612,1,0.13461162413172983,-1.1732332885168795,-0.36156592242969193
MSUMI,Automobile and Auto Components,2.7041744446594977,0.8594578679908739,-0.2903517730220926,4.53292275601528,-1.3080628564623789,-0.3521246230304234,-1,-0.08079674693057037,4.077981863361893,-0.26460531232733686
NATCOPHARM,Healthcare,0.1841916483844664,-0.5466559870271458,0.3960747699827789,-0.3329704284220202,-0.1615721202080119,-0.2567394252072201,1,0.15430752091519306,-0.30577470761883574,-0.34058793373553037
NATIONALUM,Metals & Mining,0.2951039445081982,-0.4841386622308344,-0.8377879057419886,-0.7077728963840277,-0.129912085971104,-0.0289740917864792,1,0.1419954431403297,-0.48848830970207385,-0.10387730720868033
NAUKRI,Consumer Services,0.9078009899675326,1.4028954148299468,-0.1118690731761175,-0.1134687974631545,-0.0183471502385979,-0.6626420537315062,1,0.125877726269367,0.4546908820150864,0.9618883868967324
NAVA,Power,-1.204008869507356,-0.6144913081239595,-0.2383478747343023,-0.3545158391451798,0.372862569913705,-0.819701182605382,1,0.12671579292288437,-1.5293386197996117,0.10893955078990791
NAVINFLUOR,Chemicals,-0.5140780126819613,-0.1708286343564077,-0.8334760704100883,-0.0154916257427492,1.3702909507684349,-0.2011709269427322,1,0.11433711480964653,-0.6048357733314111,1.1401269938062681
NBCC,Construction,-0.5980342347434334,-0.4061234131635849,-0.5441171663680836,0.4087910737418654,0.5496901582271038,1.5904188343967396,1,0.09566449500147911,0.509488506122665,-0.2341821020238
NCC,Construction,-0.335091040320805,-0.0491399517664601,-0.5438771836194453,-0.1198580482644925,0.2141949678095071,-0.64175494525013,1,0.1543433559103694,-0.6982710286069002,0.36864029314533636
NESTLEIND,Fast Moving Consumer Goods,0.2791025830427836,1.5343155141461775,-1.408949443671785,0.2400265780878347,-0.2343595574282521,2.068292826056408,1,0.031036222025979887,1.567403504294425,0.15756487527971091
NETWEB,Information Technology,3.1795905048958875,2.2002139345379312,0.5041276272425025,-4.986650777857156,0.1053436250925926,-0.8733900614026509,-1,-0.12102933254436132,-0.7453480338228475,1.933894307562225
NEULANDLAB,Healthcare,-0.2235428562115011,-0.8010357380578939,-0.5219545535483988,0.014170993775874,-0.2663537470641355,-0.2652012806247906,1,0.15277900227648666,-0.5478867571990209,-0.4556752805539626
NEWGEN,Information Technology,1.1927683331243484,0.6451520783699093,-0.7055164643160444,0.2744112233091437,0.0646593170752149,-0.7196625661090235,1,0.10868288497220191,0.5218440131375669,0.8457519936751562
NH,Healthcare,-0.2290716170954495,0.5439955996878387,-0.2386166951440869,-0.1895430276941355,6.602858927798832,-0.2276130394917303,-1,-0.017763644481234686,-0.3636021836761324,5.656356768216337
NHPC,Power,0.8122732302662036,0.3150478786683238,-0.2891496984933489,0.0669648324098684,0.1814004703107065,0.6533973967911606,1,0.12614206933661443,0.8753473108293262,0.26403225090785737
NLCINDIA,Power,-1.6168633968576898,-0.8663325557017556,-0.3627282999680093,-0.6193681028965565,0.3185953663923296,-0.5309022094922529,1,0.09629505823004314,-1.8457009547482586,-0.16787601118857312
NMDC,Metals & Mining,2.45555556409555,1.6420701072763555,-0.7460992419870504,0.6789114506394859,0.2736791268464323,-0.1134475134150168,1,0.03978742717848471,2.0417854690928907,1.4824926082924608
NTPC,Power,-0.0459894520166636,0.4095214617340958,-0.2428894283774267,-0.3955914876688499,0.3908096850331056,0.1878013308669906,1,0.14073965944138617,-0.09161016344503982,0.47897795956705047
OBEROIRLTY,Realty,-0.0499265891982688,-1.968853130504332,1.98550524239284,-0.4350882253524073,0.8541261236886742,1.2310187397777417,1,0.016734405911099315,0.11775040525294186,-0.8987732520485057
OFSS,Information Technology,0.5326420212071206,-1.091889492538067,-0.505227884621454,0.174928163654055,0.1404947283531618,1.3508243471523758,1,0.09448263410647117,0.7419299794975712,-0.6109717480307155
OIL,Oil Gas & Consumable Fuels,-0.231462778370753,-0.1072176812194713,-0.7650346579409228,-0.3631855277560536,-0.2233292984853719,-0.3408259505833758,1,0.15871167135407332,-0.6551971277045681,-0.034312253012753646
ONGC,Oil Gas & Consumable Fuels,-1.2196724302868849,0.2055896949110632,0.0993731515737075,-0.5371747040839943,-0.2457098187549773,-0.1492364936868602,1,0.12835472187243113,-1.0185197275403917,-0.27871369528493506
PAGEIND,Textiles,-1.408526944590862,0.2713806782609929,-0.827527969590458,0.8918388188773336,-0.3083324129385183,1.7861833391063342,1,0.030216824444583068,0.5604166409481451,-0.7888378654017998
PATANJALI,Fast Moving Consumer Goods,1.090555525806366,-0.420633298148469,-0.5575407785396569,2.36996324012058,-0.3215266063009684,-0.5575998079000589,1,0.06585430618065352,1.4560957328113397,-0.11187766540097038
PCBL,Chemicals,-0.0145507747137348,-0.736689948325705,-0.6564393470724661,-0.4484993036856881,-0.340460881759966,0.6694389039745265,1,0.12963303229487044,-0.19604884930364025,-0.6841140062693231
PERSISTENT,Information Technology,0.7445010379739959,-0.5112718708795897,-0.3840414520152672,0.3473865302282008,0.0868112429020137,-0.3696150149282502,1,0.13565813285890926,0.2303129321113761,0.11354405223109504
PETRONET,Oil Gas & Consumable Fuels,0.905695224898453,-0.3551246378819956,-2.537093238929108,-0.1620048752293846,-0.2358364674927041,0.5553396601647851,1,0.046436472718758004,0.2664650443952152,0.07617363473442805
PFIZER,Healthcare,0.1851103748625736,-0.3350324824518357,-0.5220570506807001,-0.2141530838560919,-0.1552723597171847,-0.1724330576676369,1,0.15907322377092464,-0.2702192511242979,-0.1089511212371039
PGEL,Consumer Durables,1.334864267405253,-0.0706810194954384,-1.4782758260568694,0.0626922069612769,-0.2255987528438874,-0.857654010426384,1,0.08282161919609737,0.12415963712132022,0.5001482393581553
PHOENIXLTD,Realty,-1.4866172448383954,-0.1234313130696377,-0.0086138159061495,-0.4369658732706796,-2.6329687653281204,-0.4097901009069044,1,0.04304756349947747,-1.316202589103078,-2.3130561678739157
PIDILITIND,Chemicals,0.193998610786242,-0.0976387870846706,-0.6473153726356863,0.7296692321209485,0.4735351333999273,1.377514651460773,1,0.10542560332805995,1.1001891270257236,0.04073442124150518
PIIND,Chemicals,0.7673300352092223,1.1380771545781574,0.6609853566599077,0.1048859636090641,-3.317533357006276,-0.2076141310710583,-1,-0.0104004921100872,0.8246216313779505,-2.1306161367518266
POLYCAB,Capital Goods,-0.0124830824638828,-0.1245426809596837,0.4552581922744744,-0.1097674209764284,0.453966574856576,0.3216317781230156,1,0.14073117725939455,0.11436570674437053,0.12542611393288997
POLYMED,Healthcare,0.259497844219812,0.0511480443653626,-0.8593673106602323,0.0375125378865928,-0.1354446958832201,-0.2680643287790857,1,0.1470311600391202,-0.08552573290536722,0.16877408558634405
POWERGRID,Power,-0.7531941966589021,-0.9446922981770992,-0.2605906821052025,-0.4355915109397135,-3.54442250139491,2.2622982441742456,-1,-0.051819426102807764,0.26885496430340194,-4.03169226277944
POWERINDIA,Capital Goods,-2.020340118014086,0.2972740182328257,-0.3861036430269824,-0.1633921636277132,0.1155044073142577,-0.9529804099150868,1,0.08800462999728209,-1.7445058152554287,0.22782373483882953
PRAJIND,Capital Goods,0.5489327621543554,-0.2587976176480546,-0.2819908094734845,0.4970647032489828,-0.3082761468490063,1.3514270443421532,1,0.10539246129949542,1.1850994987552368,-0.653425343264228
PREMIERENE,Capital Goods,-1.062561495845998,-1.578040920482637,-0.3623707218840605,-0.1776852991801415,0.0134867315368823,-0.8335446135710783,1,0.0995930516423667,-1.619435446296694,-0.5682116202443339
PRESTIGE,Realty,0.0291047930398424,1.1741370795563189,0.3887302562327541,2.5205702259860727,-0.6236558446341702,-0.8080862798188111,1,0.050660272368573345,1.3485138065102342,0.07708861888784256
RADICO,Fast Moving Consumer Goods,-0.1519446942016138,-0.4021622092377354,-0.7881669809872299,0.2635617628764522,-0.2038752645708136,-0.6068691717466702,1,0.1462427817345897,-0.48187064754909487,-0.07873222892795972
RAILTEL,Telecommunication,0.4896110167121562,0.3319194610568139,-2.172382713805572,0.0059955793395817,0.7602868760006288,-0.2658539571524652,1,0.06733468008158122,-0.09548369422506527,1.289339208601726
RAINBOW,Healthcare,-0.5435439645431396,-0.7446953520956803,-0.3462460106917487,-0.2006074026023581,-0.0950608034018436,-0.2334632425423311,1,0.16062607809837148,-0.7982163211178982,-0.37682561697313943
RAMCOCEM,Construction Materials,-0.6602029408929966,-2.0277875573910844,-0.7302367044487187,-0.3308169635445938,-0.6400460711035044,-0.9045912381487462,1,0.056170075581488454,-1.6672659953559918,-1.1397931277026327
RCF,Chemicals,-2.632144092530691,-0.7476015542695675,-0.3140778280449154,-0.9263063920690904,0.4526052472559683,-0.415367182689521,1,0.019275523838318986,-2.5060305503539846,-0.2054984324155541
REDINGTON,Services,1.1053225902297124,0.2687839784888919,-0.0740582434962489,1.984655780443232,-0.2086288367692627,0.9341359062780636,1,0.07074089258695898,2.2762267555853812,-0.21747879441995288
RELIANCE,Oil Gas & Consumable Fuels,-0.6135153096609124,0.9677885115693464,0.1934570924666636,-0.1663720365284449,3.8509305979060513,-1.271644119425314,1,0.0044511405366160495,-0.9030352642802253,3.778509049003455
RELINFRA,Power,1.8659146844896293,-0.3265217973783169,-0.2166457856407393,-0.6778699893407063,0.2980582250671253,-1.3099876518001417,1,0.05961730471291238,-0.11148299562840094,0.8376711854882977
RHIM,Capital Goods,-0.685142360698989,-0.4475690508208493,-0.2697440252254792,-0.1602982605422032,0.0236497794367014,-0.6821769362801757,1,0.156189732660723,-1.0058446353364239,-0.05590171449824892
RITES,Construction,-1.3014304132305958,-0.4449934383712067,2.8447521071992603,-0.0807780305516276,-1.173349756237126,2.267184091930551,-1,-0.05944195731739044,0.6815677446961776,-2.539805868269933
RKFORGE,Automobile and Auto Components,1.0490361913204156,0.0605273351489366,1.0235383027322815,2.787298646157475,0.1186014623947639,-0.537850453543221,1,0.035240416983909895,2.0145630371212055,0.15205150886318344
RRKABEL,Capital Goods,-0.9499557624216772,0.2148898931294593,0.0132894281305781,-0.1787870429267441,1.4537914452620064,-0.1972523317702044,1,0.11620815331182666,-0.726364432944784,1.1631564925394007
RVNL,Construction,-1.0415787746244836,1.1253114445779522,-0.6611348194930803,0.3822860519267268,-2.0536746008959845,0.0388979725333349,1,0.04800495961674717,-0.1483900144401918,-1.2622019358967775
SAIL,Metals & Mining,-0.2067229159640313,-0.5185010724363414,-0.3340379853699516,-0.8398778991958803,-0.9127017116167754,-0.4286926404907095,1,0.13053482038362385,-0.9855220706648384,-0.8036870084152629
SARDAEN,Metals & Mining,0.3765583718469136,1.320884255925063,-0.259084865942092,-0.399475550551271,0.2253156822175088,-0.4345398366738043,1,0.13417365703385314,0.06274433032494345,1.0049852232193879
SAREGAMA,Media Entertainment & Publication,-0.0416720334508567,-1.4364920108887935,1.057564820954191,1.0587816691063254,1.1490899780603363,0.6541310750328646,1,0.03842572018307466,0.6501111025352304,-0.14719345033395684
SCI,Services,0.4203601037354201,-1.0270794928495803,0.2253788795809591,-0.5270395850751418,-0.1659949006047493,-1.210638164458574,1,0.09185226637854116,-0.9237024643911441,-0.2024132129138781
SHREECEM,Construction Materials,-1.8093813880571823,-0.31918576198035,-0.5160649879357538,-0.3398705053255672,-0.3185163768857864,0.2901080445826426,1,0.09937102303843048,-1.2428966362089597,-0.6966077795765704
SHYAMMETL,Capital Goods,-1.1275267686340098,-0.290262457825035,-0.3058168716417553,-0.218687492069212,-0.1723708086281118,-0.677484989942547,1,0.14738596011906518,-1.2523197177733592,-0.21105513261257952
SJVN,Power,0.36949925890547,-1.1719309515587697,-0.2609660532537043,0.0358775920124834,-0.0262245476991139,0.3685225975551962,1,0.12018527916084887,0.07420117403359625,-0.5594015592982626
SKFINDIA,Automobile and Auto Components,1.811619431047768,-0.0696808555461961,0.1445484445857322,-0.1485661629958007,0.7596262609887965,4.392648843083249,-1,-0.020289923206256777,3.237943837792231,-0.4329643446697996
SOBHA,Realty,-0.2869081790314229,-0.2527092720556484,-0.7579454864329831,-0.2373798272061568,0.645833881369288,-0.626701501538031,1,0.14577231340239594,-0.817593371691783,0.6737604372034566
SOLARINDS,Chemicals,-2.0450108236587763,0.3387548750844135,-0.6318207083592712,0.1629219135761831,0.2821972767853912,-0.3342619807592993,1,0.08512629810980121,-1.281804514958372,0.22721461467228998
SONACOMS,Automobile and Auto Components,-0.4406039294792274,-0.2607831481585747,-0.8060620284859524,-0.1955054351976864,0.4636799436391699,-0.0661578319198934,1,0.14481287726261982,-0.5965349093947414,0.34009978800805274
SONATSOFTW,Information Technology,-0.8220240834293471,-0.2569874537567809,-0.1818941899382899,0.1002717992519157,0.0392136180317759,-0.3788201002621931,1,0.14818890262264123,-0.7207155870927613,-0.09534887978501624
SRF,Chemicals,-0.4968030915964179,-0.1568156858875664,-0.3035493944200627,-0.2144718204811904,-1.0758721517869996,-0.3512193214786563,1,0.13826677325286962,-0.665854549327084,-0.875275954311911
SUMICHEM,Chemicals,0.6559854555711986,-0.2012616029593467,2.73952400030397,0.3219201082566886,0.186752817706841,-0.3956159140943835,1,0.08729608935674282,0.6715709226014064,-0.22309622616890348
SUNDRMFAST,Automobile and Auto Components,0.3936023516003887,0.2976193882049686,-0.3146386586483818,-0.1573504647552228,1.2775335119444544,0.0470875857541347,1,0.12939642705931942,0.16727772416721426,1.2655177364348065
SUNPHARMA,Healthcare,-0.2900669755496449,0.0277795296967963,-0.4450409887763336,-0.2138079213489314,-0.1215053596349102,-0.1298121179287961,1,0.1603189263292012,-0.41760130111739696,-0.02514512957916078
SUNTV,Media Entertainment & Publication,1.03001262688858,0.5361224086010911,-0.5514897132009978,-0.1303469361242831,-0.6730039487086613,0.4970002380787333,1,0.10201251446811832,0.8444080603011587,-0.19468438337329025
SUPREMEIND,Capital Goods,-0.3094856419741257,-0.1049089907352735,-0.0914503605259622,-0.1199741279557971,-0.6293704178496523,1.1094687620458712,1,0.11370702828449442,0.29366137008254006,-0.9268835074014726
